,State,Year,Quarter,District_name,RegisteredUsers
2033,himachal-pradesh,2019,4,kullu,66640
2034,himachal-pradesh,2019,4,hamirpur,66179
2035,himachal-pradesh,2019,4,una,61055
2036,himachal-pradesh,2019,4,bilaspur,48453
2037,himachal-pradesh,2019,4,chamba,43715
2038,himachal-pradesh,2020,1,solan,220293
2039,himachal-pradesh,2020,1,kangra,205367
2040,himachal-pradesh,2020,1,shimla,139890
2041,himachal-pradesh,2020,1,mandi,124971
2042,himachal-pradesh,2020,1,sirmaur,77972
2043,himachal-pradesh,2020,1,kullu,74668
2044,himachal-pradesh,2020,1,hamirpur,73945
2045,himachal-pradesh,2020,1,una,68564
2046,himachal-pradesh,2020,1,bilaspur,54024
2047,himachal-pradesh,2020,1,chamba,50169
2048,himachal-pradesh,2020,2,solan,243732
2049,himachal-pradesh,2020,2,kangra,235773
2050,himachal-pradesh,2020,2,shimla,156539
2051,himachal-pradesh,2020,2,mandi,142668
2052,himachal-pradesh,2020,2,sirmaur,88117
2053,himachal-pradesh,2020,2,hamirpur,84216
2054,himachal-pradesh,2020,2,kullu,82616
2055,himachal-pradesh,2020,2,una,78363
2056,himachal-pradesh,2020,2,bilaspur,61050
2057,himachal-pradesh,2020,2,chamba,58362
2058,himachal-pradesh,2020,3,solan,265701
2059,himachal-pradesh,2020,3,kangra,261293
2060,himachal-pradesh,2020,3,shimla,172418
2061,himachal-pradesh,2020,3,mandi,158237
2062,himachal-pradesh,2020,3,sirmaur,97464
2063,himachal-pradesh,2020,3,hamirpur,93465
2064,himachal-pradesh,2020,3,kullu,90699
2065,himachal-pradesh,2020,3,una,86177
2066,himachal-pradesh,2020,3,bilaspur,67233
2067,himachal-pradesh,2020,3,chamba,65214
2068,himachal-pradesh,2020,4,solan,289889
2069,himachal-pradesh,2020,4,kangra,285210
2070,himachal-pradesh,2020,4,shimla,189005
2071,himachal-pradesh,2020,4,mandi,173403
2072,himachal-pradesh,2020,4,sirmaur,107144
2073,himachal-pradesh,2020,4,hamirpur,101825
2074,himachal-pradesh,2020,4,kullu,99814
2075,himachal-pradesh,2020,4,una,93778
2076,himachal-pradesh,2020,4,bilaspur,73296
2077,himachal-pradesh,2020,4,chamba,72124
2078,himachal-pradesh,2021,1,solan,312360
2079,himachal-pradesh,2021,1,kangra,306531
2080,himachal-pradesh,2021,1,shimla,202911
2081,himachal-pradesh,2021,1,mandi,186340
2082,himachal-pradesh,2021,1,sirmaur,115705
2083,himachal-pradesh,2021,1,hamirpur,109372
2084,himachal-pradesh,2021,1,kullu,107536
2085,himachal-pradesh,2021,1,una,100832
2086,himachal-pradesh,2021,1,bilaspur,78663
2087,himachal-pradesh,2021,1,chamba,77599
2088,himachal-pradesh,2021,2,solan,334716
2089,himachal-pradesh,2021,2,kangra,329232
2090,himachal-pradesh,2021,2,shimla,218068
2091,himachal-pradesh,2021,2,mandi,200277
2092,himachal-pradesh,2021,2,sirmaur,124764
2093,himachal-pradesh,2021,2,hamirpur,117381
2094,himachal-pradesh,2021,2,kullu,115278
2095,himachal-pradesh,2021,2,una,108338
2096,himachal-pradesh,2021,2,bilaspur,84508
2097,himachal-pradesh,2021,2,chamba,83542
2098,himachal-pradesh,2021,3,solan,360324
2099,himachal-pradesh,2021,3,kangra,355274
2100,himachal-pradesh,2021,3,shimla,235163
2101,himachal-pradesh,2021,3,mandi,216188
2102,himachal-pradesh,2021,3,sirmaur,134870
2103,himachal-pradesh,2021,3,hamirpur,126753
2104,himachal-pradesh,2021,3,kullu,124078
2105,himachal-pradesh,2021,3,una,116973
2106,himachal-pradesh,2021,3,bilaspur,91291
2107,himachal-pradesh,2021,3,chamba,90344
2108,himachal-pradesh,2021,4,solan,385901
2109,himachal-pradesh,2021,4,kangra,380492
2110,himachal-pradesh,2021,4,shimla,251745
2111,himachal-pradesh,2021,4,mandi,231360
2112,himachal-pradesh,2021,4,sirmaur,144716
2113,himachal-pradesh,2021,4,hamirpur,135670
2114,himachal-pradesh,2021,4,kullu,132702
2115,himachal-pradesh,2021,4,una,125192
2116,himachal-pradesh,2021,4,bilaspur,97687
2117,himachal-pradesh,2021,4,chamba,96745
2118,himachal-pradesh,2022,1,solan,410487
2119,himachal-pradesh,2022,1,kangra,405048
2120,himachal-pradesh,2022,1,shimla,267642
2121,himachal-pradesh,2022,1,mandi,246307
2122,himachal-pradesh,2022,1,sirmaur,154267
2123,himachal-pradesh,2022,1,hamirpur,144434
2124,himachal-pradesh,2022,1,kullu,141024
2125,himachal-pradesh,2022,1,una,133249
2126,himachal-pradesh,2022,1,bilaspur,104121
2127,himachal-pradesh,2022,1,chamba,103270
2128,himachal-pradesh,2022,2,solan,433753
2129,himachal-pradesh,2022,2,kangra,427676
2130,himachal-pradesh,2022,2,shimla,282560
2131,himachal-pradesh,2022,2,mandi,260233
2132,himachal-pradesh,2022,2,sirmaur,163150
2133,himachal-pradesh,2022,2,hamirpur,152759
2134,himachal-pradesh,2022,2,kullu,148844
2135,himachal-pradesh,2022,2,una,140791
2136,himachal-pradesh,2022,2,bilaspur,110019
2137,himachal-pradesh,2022,2,chamba,109087
2138,himachal-pradesh,2022,3,solan,457393
2139,himachal-pradesh,2022,3,kangra,449619
2140,himachal-pradesh,2022,3,shimla,296508
2141,himachal-pradesh,2022,3,mandi,273475
2142,himachal-pradesh,2022,3,sirmaur,171743
2143,himachal-pradesh,2022,3,hamirpur,160759
2144,himachal-pradesh,2022,3,kullu,156387
2145,himachal-pradesh,2022,3,una,148148
2146,himachal-pradesh,2022,3,bilaspur,115654
2147,himachal-pradesh,2022,3,chamba,114576
2148,himachal-pradesh,2022,4,solan,479537
2149,himachal-pradesh,2022,4,kangra,468410
2150,himachal-pradesh,2022,4,shimla,308448
2151,himachal-pradesh,2022,4,mandi,284425
2152,himachal-pradesh,2022,4,sirmaur,179223
2153,himachal-pradesh,2022,4,hamirpur,167686
2154,himachal-pradesh,2022,4,kullu,162922
2155,himachal-pradesh,2022,4,una,154314
2156,himachal-pradesh,2022,4,bilaspur,120345
2157,himachal-pradesh,2022,4,chamba,118985
2158,himachal-pradesh,2023,1,solan,501947
2159,himachal-pradesh,2023,1,kangra,489369
2160,himachal-pradesh,2023,1,shimla,322036
2161,himachal-pradesh,2023,1,mandi,296936
2162,himachal-pradesh,2023,1,sirmaur,187417
2163,himachal-pradesh,2023,1,hamirpur,175074
2164,himachal-pradesh,2023,1,kullu,170048
2165,himachal-pradesh,2023,1,una,161122
2166,himachal-pradesh,2023,1,bilaspur,125771
2167,himachal-pradesh,2023,1,chamba,124457
2168,himachal-pradesh,2023,2,solan,523060
2169,himachal-pradesh,2023,2,kangra,510261
2170,himachal-pradesh,2023,2,shimla,335735
2171,himachal-pradesh,2023,2,mandi,310048
2172,himachal-pradesh,2023,2,sirmaur,195687
2173,himachal-pradesh,2023,2,hamirpur,182553
2174,himachal-pradesh,2023,2,kullu,177077
2175,himachal-pradesh,2023,2,una,168253
2176,himachal-pradesh,2023,2,bilaspur,131239
2177,himachal-pradesh,2023,2,chamba,130138
2178,jammu-&-kashmir,2018,1,jammu,45294
2179,jammu-&-kashmir,2018,1,srinagar,18233
2180,jammu-&-kashmir,2018,1,baramulla,16299
2181,jammu-&-kashmir,2018,1,budgam,11594
2182,jammu-&-kashmir,2018,1,anantnag,11556
2183,jammu-&-kashmir,2018,1,udhampur,8457
2184,jammu-&-kashmir,2018,1,pulwama,8441
2185,jammu-&-kashmir,2018,1,kathua,8039
2186,jammu-&-kashmir,2018,1,kupwara,7254
2187,jammu-&-kashmir,2018,1,samba,6534
2188,jammu-&-kashmir,2018,2,jammu,64681
2189,jammu-&-kashmir,2018,2,srinagar,27035
2190,jammu-&-kashmir,2018,2,baramulla,25870
2191,jammu-&-kashmir,2018,2,budgam,17809
2192,jammu-&-kashmir,2018,2,anantnag,16373
2193,jammu-&-kashmir,2018,2,pulwama,12218
2194,jammu-&-kashmir,2018,2,udhampur,12195
2195,jammu-&-kashmir,2018,2,kathua,11778
2196,jammu-&-kashmir,2018,2,kupwara,11482
2197,jammu-&-kashmir,2018,2,samba,9601
2198,jammu-&-kashmir,2018,3,jammu,86877
2199,jammu-&-kashmir,2018,3,srinagar,35583
2200,jammu-&-kashmir,2018,3,baramulla,31069
2201,jammu-&-kashmir,2018,3,budgam,22301
2202,jammu-&-kashmir,2018,3,anantnag,20234
2203,jammu-&-kashmir,2018,3,udhampur,16058
2204,jammu-&-kashmir,2018,3,kathua,15849
2205,jammu-&-kashmir,2018,3,kupwara,15754
2206,jammu-&-kashmir,2018,3,pulwama,15427
2207,jammu-&-kashmir,2018,3,samba,13304
2208,jammu-&-kashmir,2018,4,jammu,113005
2209,jammu-&-kashmir,2018,4,srinagar,44328
2210,jammu-&-kashmir,2018,4,baramulla,37661
2211,jammu-&-kashmir,2018,4,budgam,27710
2212,jammu-&-kashmir,2018,4,anantnag,24448
2213,jammu-&-kashmir,2018,4,udhampur,21123
2214,jammu-&-kashmir,2018,4,kathua,21030
2215,jammu-&-kashmir,2018,4,kupwara,20492
2216,jammu-&-kashmir,2018,4,pulwama,18846
2217,jammu-&-kashmir,2018,4,samba,17595
2218,jammu-&-kashmir,2019,1,jammu,134408
2219,jammu-&-kashmir,2019,1,srinagar,52762
2220,jammu-&-kashmir,2019,1,baramulla,45150
2221,jammu-&-kashmir,2019,1,budgam,34255
2222,jammu-&-kashmir,2019,1,anantnag,30103
2223,jammu-&-kashmir,2019,1,kathua,25620
2224,jammu-&-kashmir,2019,1,kupwara,25544
2225,jammu-&-kashmir,2019,1,udhampur,25515
2226,jammu-&-kashmir,2019,1,pulwama,23230
2227,jammu-&-kashmir,2019,1,samba,21495
2228,jammu-&-kashmir,2019,2,jammu,160241
2229,jammu-&-kashmir,2019,2,srinagar,62190
2230,jammu-&-kashmir,2019,2,baramulla,53196
2231,jammu-&-kashmir,2019,2,budgam,39965
2232,jammu-&-kashmir,2019,2,anantnag,35488
2233,jammu-&-kashmir,2019,2,kupwara,30791
2234,jammu-&-kashmir,2019,2,kathua,30602
2235,jammu-&-kashmir,2019,2,udhampur,29856
2236,jammu-&-kashmir,2019,2,pulwama,27167
2237,jammu-&-kashmir,2019,2,samba,25990
2238,jammu-&-kashmir,2019,3,jammu,169849
2239,jammu-&-kashmir,2019,3,srinagar,64758
2240,jammu-&-kashmir,2019,3,baramulla,54404
2241,jammu-&-kashmir,2019,3,budgam,41004
2242,jammu-&-kashmir,2019,3,anantnag,36371
2243,jammu-&-kashmir,2019,3,kupwara,32431
2244,jammu-&-kashmir,2019,3,kathua,32213
2245,jammu-&-kashmir,2019,3,udhampur,31297
2246,jammu-&-kashmir,2019,3,pulwama,27963
2247,jammu-&-kashmir,2019,3,samba,27579
2248,jammu-&-kashmir,2019,4,jammu,174858
2249,jammu-&-kashmir,2019,4,srinagar,65611
2250,jammu-&-kashmir,2019,4,baramulla,55042
2251,jammu-&-kashmir,2019,4,budgam,41377
2252,jammu-&-kashmir,2019,4,anantnag,36725
2253,jammu-&-kashmir,2019,4,kathua,33481
2254,jammu-&-kashmir,2019,4,kupwara,33279
2255,jammu-&-kashmir,2019,4,udhampur,32252
2256,jammu-&-kashmir,2019,4,pulwama,28336
2257,jammu-&-kashmir,2019,4,samba,28333
2258,jammu-&-kashmir,2020,1,jammu,191031
2259,jammu-&-kashmir,2020,1,srinagar,70755
2260,jammu-&-kashmir,2020,1,baramulla,59123
2261,jammu-&-kashmir,2020,1,budgam,44636
2262,jammu-&-kashmir,2020,1,anantnag,39513
2263,jammu-&-kashmir,2020,1,kathua,37300
2264,jammu-&-kashmir,2020,1,kupwara,36690
2265,jammu-&-kashmir,2020,1,udhampur,35408
2266,jammu-&-kashmir,2020,1,samba,31570
2267,jammu-&-kashmir,2020,1,pulwama,30796
2268,jammu-&-kashmir,2020,2,jammu,220805
2269,jammu-&-kashmir,2020,2,srinagar,78458
2270,jammu-&-kashmir,2020,2,baramulla,66095
2271,jammu-&-kashmir,2020,2,budgam,49962
2272,jammu-&-kashmir,2020,2,kathua,44719
2273,jammu-&-kashmir,2020,2,anantnag,44423
2274,jammu-&-kashmir,2020,2,kupwara,41855
2275,jammu-&-kashmir,2020,2,udhampur,41813
2276,jammu-&-kashmir,2020,2,samba,37600
2277,jammu-&-kashmir,2020,2,pulwama,34565
2278,jammu-&-kashmir,2020,3,jammu,248814
2279,jammu-&-kashmir,2020,3,srinagar,87182
2280,jammu-&-kashmir,2020,3,baramulla,73162
2281,jammu-&-kashmir,2020,3,budgam,55153
2282,jammu-&-kashmir,2020,3,kathua,50914
2283,jammu-&-kashmir,2020,3,anantnag,49443
2284,jammu-&-kashmir,2020,3,udhampur,47399
2285,jammu-&-kashmir,2020,3,kupwara,47288
2286,jammu-&-kashmir,2020,3,samba,42915
2287,jammu-&-kashmir,2020,3,pulwama,38434
2288,jammu-&-kashmir,2020,4,jammu,282463
2289,jammu-&-kashmir,2020,4,srinagar,98923
2290,jammu-&-kashmir,2020,4,baramulla,83119
2291,jammu-&-kashmir,2020,4,budgam,62364
2292,jammu-&-kashmir,2020,4,kathua,57651
2293,jammu-&-kashmir,2020,4,anantnag,56211
2294,jammu-&-kashmir,2020,4,kupwara,54447
2295,jammu-&-kashmir,2020,4,udhampur,53803
2296,jammu-&-kashmir,2020,4,samba,48775
2297,jammu-&-kashmir,2020,4,rajouri,43240
2298,jammu-&-kashmir,2021,1,jammu,307670
2299,jammu-&-kashmir,2021,1,srinagar,107147
2300,jammu-&-kashmir,2021,1,baramulla,90607
2301,jammu-&-kashmir,2021,1,budgam,67920
2302,jammu-&-kashmir,2021,1,kathua,62777
2303,jammu-&-kashmir,2021,1,anantnag,61151
2304,jammu-&-kashmir,2021,1,kupwara,59485
2305,jammu-&-kashmir,2021,1,udhampur,58664
2306,jammu-&-kashmir,2021,1,samba,53123
2307,jammu-&-kashmir,2021,1,rajouri,47092
2308,jammu-&-kashmir,2021,2,jammu,329625
2309,jammu-&-kashmir,2021,2,srinagar,114498
2310,jammu-&-kashmir,2021,2,baramulla,97258
2311,jammu-&-kashmir,2021,2,budgam,72750
2312,jammu-&-kashmir,2021,2,kathua,67569
2313,jammu-&-kashmir,2021,2,anantnag,65592
2314,jammu-&-kashmir,2021,2,kupwara,63957
2315,jammu-&-kashmir,2021,2,udhampur,63296
2316,jammu-&-kashmir,2021,2,samba,57066
2317,jammu-&-kashmir,2021,2,rajouri,50772
2318,jammu-&-kashmir,2021,3,jammu,354280
2319,jammu-&-kashmir,2021,3,srinagar,122752
2320,jammu-&-kashmir,2021,3,baramulla,104763
2321,jammu-&-kashmir,2021,3,budgam,78298
2322,jammu-&-kashmir,2021,3,kathua,73280
2323,jammu-&-kashmir,2021,3,anantnag,70633
2324,jammu-&-kashmir,2021,3,kupwara,69102
2325,jammu-&-kashmir,2021,3,udhampur,68452
2326,jammu-&-kashmir,2021,3,samba,61677
2327,jammu-&-kashmir,2021,3,rajouri,55013
2328,jammu-&-kashmir,2021,4,jammu,378618
2329,jammu-&-kashmir,2021,4,srinagar,130968
2330,jammu-&-kashmir,2021,4,baramulla,112175
2331,jammu-&-kashmir,2021,4,budgam,83726
2332,jammu-&-kashmir,2021,4,kathua,78693
2333,jammu-&-kashmir,2021,4,anantnag,75622
2334,jammu-&-kashmir,2021,4,kupwara,74136
2335,jammu-&-kashmir,2021,4,udhampur,73525
2336,jammu-&-kashmir,2021,4,samba,66057
2337,jammu-&-kashmir,2021,4,rajouri,59304
2338,jammu-&-kashmir,2022,1,jammu,401675
2339,jammu-&-kashmir,2022,1,srinagar,138727
2340,jammu-&-kashmir,2022,1,baramulla,119475
2341,jammu-&-kashmir,2022,1,budgam,88994
2342,jammu-&-kashmir,2022,1,kathua,83944
2343,jammu-&-kashmir,2022,1,anantnag,80434
2344,jammu-&-kashmir,2022,1,kupwara,78894
2345,jammu-&-kashmir,2022,1,udhampur,78353
2346,jammu-&-kashmir,2022,1,samba,70288
2347,jammu-&-kashmir,2022,1,rajouri,63232
2348,jammu-&-kashmir,2022,2,jammu,423398
2349,jammu-&-kashmir,2022,2,srinagar,146169
2350,jammu-&-kashmir,2022,2,baramulla,126067
2351,jammu-&-kashmir,2022,2,budgam,93893
2352,jammu-&-kashmir,2022,2,kathua,88764
2353,jammu-&-kashmir,2022,2,anantnag,84898
2354,jammu-&-kashmir,2022,2,kupwara,83470
2355,jammu-&-kashmir,2022,2,udhampur,82705
2356,jammu-&-kashmir,2022,2,samba,74186
2357,jammu-&-kashmir,2022,2,rajouri,66893
2358,jammu-&-kashmir,2022,3,jammu,445345
2359,jammu-&-kashmir,2022,3,srinagar,153729
2360,jammu-&-kashmir,2022,3,baramulla,132526
2361,jammu-&-kashmir,2022,3,budgam,98698
2362,jammu-&-kashmir,2022,3,kathua,93084
2363,jammu-&-kashmir,2022,3,anantnag,89184
2364,jammu-&-kashmir,2022,3,kupwara,87867
2365,jammu-&-kashmir,2022,3,udhampur,86915
2366,jammu-&-kashmir,2022,3,samba,78092
2367,jammu-&-kashmir,2022,3,rajouri,70231
2368,jammu-&-kashmir,2022,4,jammu,465635
2369,jammu-&-kashmir,2022,4,srinagar,160924
2370,jammu-&-kashmir,2022,4,baramulla,138215
2371,jammu-&-kashmir,2022,4,budgam,103056
2372,jammu-&-kashmir,2022,4,kathua,96688
2373,jammu-&-kashmir,2022,4,anantnag,93107
2374,jammu-&-kashmir,2022,4,kupwara,91691
2375,jammu-&-kashmir,2022,4,udhampur,90677
2376,jammu-&-kashmir,2022,4,samba,81447
2377,jammu-&-kashmir,2022,4,rajouri,72921
2378,jammu-&-kashmir,2023,1,jammu,485903
2379,jammu-&-kashmir,2023,1,srinagar,167765
2380,jammu-&-kashmir,2023,1,baramulla,144514
2381,jammu-&-kashmir,2023,1,budgam,107555
2382,jammu-&-kashmir,2023,1,kathua,100962
2383,jammu-&-kashmir,2023,1,anantnag,97227
2384,jammu-&-kashmir,2023,1,kupwara,95832
2385,jammu-&-kashmir,2023,1,udhampur,94792
2386,jammu-&-kashmir,2023,1,samba,85114
2387,jammu-&-kashmir,2023,1,rajouri,76256
2388,jammu-&-kashmir,2023,2,jammu,504935
2389,jammu-&-kashmir,2023,2,srinagar,174167
2390,jammu-&-kashmir,2023,2,baramulla,150753
2391,jammu-&-kashmir,2023,2,budgam,112096
2392,jammu-&-kashmir,2023,2,kathua,105650
2393,jammu-&-kashmir,2023,2,anantnag,101512
2394,jammu-&-kashmir,2023,2,kupwara,100220
2395,jammu-&-kashmir,2023,2,udhampur,98918
2396,jammu-&-kashmir,2023,2,samba,88654
2397,jammu-&-kashmir,2023,2,rajouri,79836
2398,jharkhand,2018,1,ranchi,159444
2399,jharkhand,2018,1,dhanbad,130195
2400,jharkhand,2018,1,east singhbhum,103016
2401,jharkhand,2018,1,bokaro,101673
2402,jharkhand,2018,1,hazaribagh,56421
2403,jharkhand,2018,1,giridih,45940
2404,jharkhand,2018,1,ramgarh,37875
2405,jharkhand,2018,1,deoghar,35229
2406,jharkhand,2018,1,palamu,31788
2407,jharkhand,2018,1,saraikela kharsawan,31177
2408,jharkhand,2018,2,ranchi,216019
2409,jharkhand,2018,2,dhanbad,181348
2410,jharkhand,2018,2,east singhbhum,142493
2411,jharkhand,2018,2,bokaro,139675
2412,jharkhand,2018,2,hazaribagh,78856
2413,jharkhand,2018,2,giridih,63248
2414,jharkhand,2018,2,ramgarh,51846
2415,jharkhand,2018,2,deoghar,50575
2416,jharkhand,2018,2,palamu,45659
2417,jharkhand,2018,2,saraikela kharsawan,43186
2418,jharkhand,2018,3,ranchi,265341
2419,jharkhand,2018,3,dhanbad,219103
2420,jharkhand,2018,3,east singhbhum,176668
2421,jharkhand,2018,3,bokaro,167183
2422,jharkhand,2018,3,hazaribagh,99502
2423,jharkhand,2018,3,giridih,80440
2424,jharkhand,2018,3,deoghar,63814
2425,jharkhand,2018,3,ramgarh,63704
2426,jharkhand,2018,3,palamu,59382
2427,jharkhand,2018,3,saraikela kharsawan,54706
2428,jharkhand,2018,4,ranchi,326599
2429,jharkhand,2018,4,dhanbad,268439
2430,jharkhand,2018,4,east singhbhum,217406
2431,jharkhand,2018,4,bokaro,202242
2432,jharkhand,2018,4,hazaribagh,126167
2433,jharkhand,2018,4,giridih,103118
2434,jharkhand,2018,4,deoghar,80669
2435,jharkhand,2018,4,ramgarh,78772
2436,jharkhand,2018,4,palamu,77478
2437,jharkhand,2018,4,saraikela kharsawan,68611
2438,jharkhand,2019,1,ranchi,386608
2439,jharkhand,2019,1,dhanbad,313255
2440,jharkhand,2019,1,east singhbhum,256344
2441,jharkhand,2019,1,bokaro,235969
2442,jharkhand,2019,1,hazaribagh,151904
2443,jharkhand,2019,1,giridih,123889
2444,jharkhand,2019,1,deoghar,97449
2445,jharkhand,2019,1,palamu,94917
2446,jharkhand,2019,1,ramgarh,93606
2447,jharkhand,2019,1,saraikela kharsawan,81052
2448,jharkhand,2019,2,ranchi,441616
2449,jharkhand,2019,2,dhanbad,350861
2450,jharkhand,2019,2,east singhbhum,293761
2451,jharkhand,2019,2,bokaro,263361
2452,jharkhand,2019,2,hazaribagh,174278
2453,jharkhand,2019,2,giridih,140800
2454,jharkhand,2019,2,deoghar,115129
2455,jharkhand,2019,2,palamu,109508
2456,jharkhand,2019,2,ramgarh,106681
2457,jharkhand,2019,2,saraikela kharsawan,91579
2458,jharkhand,2019,3,ranchi,495155
2459,jharkhand,2019,3,dhanbad,388528
2460,jharkhand,2019,3,east singhbhum,329319
2461,jharkhand,2019,3,bokaro,290252
2462,jharkhand,2019,3,hazaribagh,196452
2463,jharkhand,2019,3,giridih,155689
2464,jharkhand,2019,3,deoghar,132603
2465,jharkhand,2019,3,palamu,123609
2466,jharkhand,2019,3,ramgarh,119804
2467,jharkhand,2019,3,saraikela kharsawan,101247
2468,jharkhand,2019,4,ranchi,548293
2469,jharkhand,2019,4,dhanbad,436201
2470,jharkhand,2019,4,east singhbhum,364379
2471,jharkhand,2019,4,bokaro,322689
2472,jharkhand,2019,4,hazaribagh,222038
2473,jharkhand,2019,4,giridih,175648
2474,jharkhand,2019,4,deoghar,155132
2475,jharkhand,2019,4,palamu,141817
2476,jharkhand,2019,4,ramgarh,134423
2477,jharkhand,2019,4,saraikela kharsawan,112827
2478,jharkhand,2020,1,ranchi,602664
2479,jharkhand,2020,1,dhanbad,479075
2480,jharkhand,2020,1,east singhbhum,398663
2481,jharkhand,2020,1,bokaro,352220
2482,jharkhand,2020,1,hazaribagh,248710
2483,jharkhand,2020,1,giridih,195939
2484,jharkhand,2020,1,deoghar,179746
2485,jharkhand,2020,1,palamu,161215
2486,jharkhand,2020,1,ramgarh,149467
2487,jharkhand,2020,1,saraikela kharsawan,124479
2488,jharkhand,2020,2,ranchi,658759
2489,jharkhand,2020,2,dhanbad,519732
2490,jharkhand,2020,2,east singhbhum,434360
2491,jharkhand,2020,2,bokaro,380895
2492,jharkhand,2020,2,hazaribagh,276976
2493,jharkhand,2020,2,giridih,220721
2494,jharkhand,2020,2,deoghar,210740
2495,jharkhand,2020,2,palamu,183579
2496,jharkhand,2020,2,ramgarh,165378
2497,jharkhand,2020,2,saraikela kharsawan,136923
2498,jharkhand,2020,3,ranchi,722352
2499,jharkhand,2020,3,dhanbad,564484
2500,jharkhand,2020,3,east singhbhum,476881
2501,jharkhand,2020,3,bokaro,412560
2502,jharkhand,2020,3,hazaribagh,306623
2503,jharkhand,2020,3,giridih,242810
2504,jharkhand,2020,3,deoghar,238221
2505,jharkhand,2020,3,palamu,204809
2506,jharkhand,2020,3,ramgarh,182149
2507,jharkhand,2020,3,saraikela kharsawan,150480
2508,jharkhand,2020,4,ranchi,791146
2509,jharkhand,2020,4,dhanbad,614521
2510,jharkhand,2020,4,east singhbhum,520692
2511,jharkhand,2020,4,bokaro,446968
2512,jharkhand,2020,4,hazaribagh,337622
2513,jharkhand,2020,4,giridih,266388
2514,jharkhand,2020,4,deoghar,261144
2515,jharkhand,2020,4,palamu,227735
2516,jharkhand,2020,4,ramgarh,199908
2517,jharkhand,2020,4,saraikela kharsawan,165120
2518,jharkhand,2021,1,ranchi,853943
2519,jharkhand,2021,1,dhanbad,661077
2520,jharkhand,2021,1,east singhbhum,560083
2521,jharkhand,2021,1,bokaro,480036
2522,jharkhand,2021,1,hazaribagh,366460
2523,jharkhand,2021,1,giridih,288800
2524,jharkhand,2021,1,deoghar,281799
2525,jharkhand,2021,1,palamu,247954
2526,jharkhand,2021,1,ramgarh,216188
2527,jharkhand,2021,1,saraikela kharsawan,177952
2528,jharkhand,2021,2,ranchi,913972
2529,jharkhand,2021,2,dhanbad,707255
2530,jharkhand,2021,2,east singhbhum,598988
2531,jharkhand,2021,2,bokaro,513303
